"Marital_status","Application_mode","Application_order","Course","Daytime/evening_attendance	","Previous_qualification","Previous_qualification_(grade)","Nationality","Mothers_qualification","Fathers_qualification","Mothers_occupation","Fathers_occupation","Admission_grade","Displaced","Educational_special_needs","Debtor","Tuition_fees_up_to_date","Gender","Scholarship_holder","Age_at_enrollment","International","Curricular_units_1st_sem_(credited)","Curricular_units_1st_sem_(enrolled)","Curricular_units_1st_sem_(evaluations)","Curricular_units_1st_sem_(approved)","Curricular_units_1st_sem_(grade)","Curricular_units_1st_sem_(without_evaluations)","Curricular_units_2nd_sem_(credited)","Curricular_units_2nd_sem_(enrolled)","Curricular_units_2nd_sem_(evaluations)","Curricular_units_2nd_sem_(approved)","Curricular_units_2nd_sem_(grade)","Curricular_units_2nd_sem_(without_evaluations)","Unemployment_rate","Inflation_rate","GDP","Target","Completed_exams_ratio","Passed_exams_ratio"
1,1,6,1,1,2,132,1,2,2,6,7,128,1,0,0,1,0,0,19,0,0,7,7,7,13.4671428571429,0,0,8,9,8,15.0111111111111,0,12.4,0.5,1.79,"Graduate",100,93.75
1,1,3,1,1,2,138,1,3,3,3,6,124.9,1,0,0,1,0,1,18,0,0,7,9,7,13.2375,0,0,8,9,7,13.7428571428571,0,13.9,-0.3,0.79,"Dropout",93.3333333333333,77.7777777777778
1,1,2,5,1,2,130,1,5,5,7,7,123.7,1,0,0,1,0,0,18,0,0,6,6,6,12.3333333333333,0,0,6,6,6,13,0,7.6,2.6,0.32,"Graduate",100,100
1,1,4,4,1,2,126,1,2,2,2,6,120.1,1,0,0,1,0,0,19,0,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,"Graduate",100,83.3333333333333
1,1,6,1,1,2,148,1,2,2,10,1,131.7,1,0,0,1,0,0,19,0,0,7,8,5,14,0,0,7,7,0,0,0,13.9,-0.3,0.79,"Dropout",35.7142857142857,33.3333333333333
1,2,1,3,1,2,130,1,4,4,7,5,133.2,0,0,0,1,0,0,20,0,5,9,15,9,11.6666666666667,0,2,7,8,7,11.7142857142857,0,7.6,2.6,0.32,"Graduate",100,69.5652173913043
1,1,1,4,1,2,117,1,2,2,10,7,109.3,0,0,1,0,0,1,19,0,0,6,7,5,12,0,0,6,9,4,12.5,0,12.4,0.5,1.79,"Dropout",75,56.25
1,1,1,4,1,2,120,1,3,3,3,3,113,1,0,0,1,0,0,20,0,0,5,7,4,12.2,0,0,5,5,4,11.5,0,7.6,2.6,0.32,"Graduate",80,66.6666666666667
1,1,1,3,1,2,153,1,2,2,2,5,157.9,0,0,1,1,0,1,18,0,0,6,6,6,14.8333333333333,0,0,6,6,6,14.8333333333333,0,8.9,1.4,3.51,"Graduate",100,100
1,1,2,1,1,2,117,1,3,3,2,5,112.1,0,0,0,1,0,1,20,0,0,7,9,5,13.188,0,0,8,9,7,12.8928571428571,0,11.1,0.6,2.02,"Enrolled",80,66.6666666666667
1,1,1,1,1,2,178,1,3,3,2,6,174.7,0,0,0,1,0,0,18,0,0,7,8,7,17.125,0,0,8,8,8,17.5875,0,13.9,-0.3,0.79,"Graduate",100,93.75
1,1,5,1,1,2,129,1,5,5,7,7,128.8,1,0,0,1,0,0,19,0,0,7,7,6,12.6666666666667,0,0,7,7,6,12.6666666666667,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857
1,1,6,3,1,2,116,1,3,3,2,2,110.1,1,0,0,1,0,1,19,0,0,6,8,6,12.6666666666667,0,0,6,10,5,12,0,12.4,0.5,1.79,"Graduate",91.6666666666667,61.1111111111111
1,2,1,4,1,2,99,1,1,1,10,1,99.7,1,0,1,0,0,0,22,0,0,5,8,0,0,0,0,5,7,0,0,0,8.9,1.4,3.51,"Enrolled",0,0
1,1,3,3,1,2,135,1,2,2,7,8,121,1,0,0,1,0,1,19,0,0,6,7,6,11.3333333333333,0,0,6,6,6,11.5,0,12.4,0.5,1.79,"Graduate",100,92.3076923076923
1,1,3,1,1,2,141,1,3,3,7,5,131.7,1,0,0,1,0,1,19,0,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,"Graduate",100,71.4285714285714
1,1,5,3,1,2,132,1,5,5,3,4,119.1,1,0,0,1,0,1,19,0,0,6,10,5,12,0,0,6,9,5,10.8,0,9.4,-0.8,-3.12,"Graduate",83.3333333333333,52.6315789473684
1,1,4,8,1,2,132,1,3,3,7,7,124.7,1,0,0,1,0,0,19,0,0,5,10,0,0,0,0,5,10,0,0,0,7.6,2.6,0.32,"Dropout",0,0
1,1,1,8,1,2,113,1,2,2,7,8,117.2,1,0,0,1,0,0,20,0,0,6,8,5,11.2,0,0,6,12,3,11.6666666666667,0,7.6,2.6,0.32,"Dropout",66.6666666666667,40
1,1,1,4,1,2,134,1,1,1,1,8,128.8,0,0,0,1,0,0,18,0,0,5,10,5,13.375,0,0,5,9,5,14.1666666666667,0,13.9,-0.3,0.79,"Graduate",100,52.6315789473684
1,1,1,1,1,2,136,1,2,2,7,7,131.5,0,0,0,1,0,1,20,0,0,7,8,6,13.8633333333333,0,0,8,9,7,14.1785714285714,0,11.1,0.6,2.02,"Graduate",86.6666666666667,76.4705882352941
1,1,1,5,1,2,136,1,1,1,1,6,121.7,1,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,"Enrolled",0,0
1,1,1,2,1,2,129,1,2,2,2,5,123.4,0,0,0,1,0,0,19,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,"Graduate",100,83.3333333333333
1,1,1,3,1,2,138,1,4,4,5,4,124.7,1,0,0,1,0,0,18,0,0,6,11,3,12.3333333333333,0,0,6,10,5,10.8333333333333,0,9.4,-0.8,-3.12,"Enrolled",66.6666666666667,38.0952380952381
1,1,1,3,1,2,137,1,5,5,7,7,132.8,1,0,0,1,0,0,18,0,0,6,7,6,13.3333333333333,0,0,6,8,5,11.8,0,7.6,2.6,0.32,"Graduate",91.6666666666667,73.3333333333333
1,2,1,3,1,2,115,1,1,1,1,3,108.7,1,0,0,1,0,0,21,0,0,6,10,3,12.6666666666667,0,0,6,12,3,10,0,9.4,-0.8,-3.12,"Dropout",50,27.2727272727273
1,1,1,3,1,2,129,1,4,4,4,4,138.1,0,0,0,1,0,0,19,0,0,6,8,6,12,0,0,6,10,4,11.5,0,7.6,2.6,0.32,"Dropout",83.3333333333333,55.5555555555556
1,1,1,4,1,2,131,1,4,4,7,7,126.5,0,0,0,1,0,1,18,0,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,"Graduate",100,100
1,1,2,3,1,2,133,1,2,2,5,7,127.4,1,0,0,1,0,1,18,0,0,6,8,6,12.25,0,0,6,7,6,11.8571428571429,0,12.7,3.7,-1.7,"Graduate",100,80
1,1,3,3,1,2,125,1,3,3,7,8,123.6,1,0,0,1,0,0,20,0,0,6,10,4,11,0,0,6,9,6,11.8333333333333,0,9.4,-0.8,-3.12,"Graduate",83.3333333333333,52.6315789473684
1,3,1,3,0,2,120,1,2,2,4,6,122,0,0,0,1,0,1,24,0,0,6,11,5,11,0,0,6,9,5,12.6,0,11.1,0.6,2.02,"Graduate",83.3333333333333,50
1,1,1,4,1,2,128,1,3,3,2,1,118.2,0,0,0,1,0,0,19,0,0,6,6,6,13.1666666666667,0,0,6,9,6,13,0,10.8,1.4,1.74,"Dropout",100,80
1,1,1,1,1,2,127,1,3,3,7,5,123.9,1,0,0,1,0,1,18,0,0,7,9,7,12.8555555555556,0,0,8,12,7,12.7611111111111,0,15.5,2.8,-4.06,"Graduate",93.3333333333333,66.6666666666667
1,1,2,1,1,2,134,1,3,3,7,7,125.8,1,0,0,1,0,0,18,0,0,7,8,7,14.91875,0,0,8,8,8,15.355,0,15.5,2.8,-4.06,"Graduate",100,93.75
1,1,5,3,1,2,132,1,3,3,2,2,123.3,1,0,0,1,0,0,21,0,0,6,13,4,11.5,0,0,6,10,3,11,0,10.8,1.4,1.74,"Dropout",58.3333333333333,30.4347826086957
1,1,2,4,1,2,124,1,2,2,3,2,124.4,0,0,0,1,0,0,19,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,7.6,2.6,0.32,"Graduate",100,100
1,1,1,3,1,2,133.1,1,3,3,5,5,126,0,0,0,1,0,1,19,0,0,6,6,6,12.5,0,0,6,7,6,13,0,15.5,2.8,-4.06,"Graduate",100,92.3076923076923
3,3,1,7,1,2,170,1,2,2,4,4,170,0,0,1,1,0,0,47,0,0,1,1,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,"Enrolled",0,0
1,1,3,3,1,2,125,1,3,3,5,6,121.5,0,0,0,1,0,0,19,0,0,6,10,5,11.6666666666667,0,0,6,12,4,11,0,13.9,-0.3,0.79,"Graduate",75,40.9090909090909
1,3,1,1,1,1,130,1,1,1,1,1,130,0,0,0,1,0,0,29,0,1,8,8,7,14.2571428571429,0,1,8,8,7,14.2571428571429,0,12.7,3.7,-1.7,"Graduate",87.5,87.5
1,2,1,3,1,2,125,1,3,3,2,6,117,1,0,0,1,0,0,21,0,0,6,13,3,12,0,0,6,12,2,11.3333333333333,0,16.2,0.3,-0.92,"Dropout",41.6666666666667,20
1,3,1,2,1,2,130,1,5,5,7,5,130,1,0,0,1,0,0,28,0,0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,"Enrolled",80,33.3333333333333
1,1,2,1,1,2,133.1,1,5,5,10,8,108,0,0,0,1,0,0,20,0,0,7,8,7,12.4571428571429,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,"Graduate",100,93.75
1,1,1,1,1,2,131,1,1,1,2,3,132.3,1,0,0,1,0,0,19,0,0,7,7,6,11.6833333333333,0,0,7,7,6,11.6833333333333,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857
1,2,1,3,0,2,150,1,3,3,2,4,148,0,0,0,1,0,0,26,0,0,6,10,3,11.6666666666667,0,0,6,8,5,12,0,9.4,-0.8,-3.12,"Graduate",66.6666666666667,44.4444444444444
1,1,2,8,1,2,125,1,5,5,7,6,122.6,1,0,1,0,0,0,20,0,0,6,8,4,11.75,0,0,6,6,6,13.1666666666667,0,11.1,0.6,2.02,"Dropout",83.3333333333333,71.4285714285714
1,1,1,4,1,2,131,1,5,5,7,7,123,1,0,0,1,0,1,18,0,0,5,6,3,11.6666666666667,0,0,5,6,4,13.5,0,7.6,2.6,0.32,"Enrolled",70,58.3333333333333
1,3,1,3,1,2,130,1,5,5,7,3,102.5,0,0,0,1,0,0,27,0,0,6,9,5,13.2,0,0,6,10,5,12,0,7.6,2.6,0.32,"Graduate",83.3333333333333,52.6315789473684
1,1,2,1,1,2,123,1,6,6,10,10,113.3,1,0,0,1,0,0,20,0,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,"Dropout",57.1428571428571,50
1,1,5,3,1,2,141,1,5,5,7,3,133,1,0,0,1,0,0,18,0,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,"Dropout",83.3333333333333,50
1,4,1,1,1,1,140,1,2,2,7,3,140,0,0,0,1,0,0,33,0,2,7,8,6,14.35,0,3,8,10,6,14.5833333333333,0,16.2,0.3,-0.92,"Dropout",80,66.6666666666667
1,2,1,3,1,2,140,1,1,1,10,1,128.3,1,0,0,1,0,0,35,0,19,21,21,21,12.6190476190476,0,13,19,19,19,12.7894736842105,0,12.4,0.5,1.79,"Graduate",100,100
1,4,1,4,0,3,140,1,5,5,7,6,140,0,0,0,1,0,1,26,0,2,6,7,6,12.6666666666667,0,2,6,7,6,13.1666666666667,1,9.4,-0.8,-3.12,"Enrolled",100,85.7142857142857
1,3,1,3,1,4,133.1,1,3,3,10,2,104,0,0,1,0,0,0,27,0,0,6,6,5,12,0,0,6,6,0,0,0,11.1,0.6,2.02,"Dropout",41.6666666666667,41.6666666666667
1,1,3,5,1,2,131,1,2,2,3,3,122.3,1,0,0,0,0,0,19,0,0,6,6,6,12.1666666666667,0,0,6,6,0,0,0,15.5,2.8,-4.06,"Dropout",50,50
1,1,2,8,1,2,143,1,2,2,2,4,135,0,0,0,1,0,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,"Dropout",0,0
1,1,2,4,1,2,132,1,1,1,3,5,119.1,1,0,1,0,0,0,20,0,0,5,9,3,10,0,0,5,9,3,10.5714285714286,0,10.8,1.4,1.74,"Dropout",60,33.3333333333333
1,2,1,3,1,2,143,1,2,2,3,7,126.6,0,0,1,0,0,0,21,0,5,10,18,8,11.5,0,0,6,12,4,10,0,9.4,-0.8,-3.12,"Enrolled",75,40
1,1,3,1,1,2,141,1,4,4,7,2,129,1,0,0,1,0,1,18,0,0,7,7,6,13.05,0,0,7,7,6,13.05,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857
1,3,1,2,1,2,133.1,1,2,2,7,7,162.3,1,0,0,1,0,0,24,0,0,6,10,2,11,0,0,6,6,0,0,0,8.9,1.4,3.51,"Dropout",16.6666666666667,12.5
1,1,4,5,1,2,148,1,2,2,2,1,163.4,1,0,0,1,0,0,20,0,0,6,7,6,11.5,0,0,6,6,6,12,0,16.2,0.3,-0.92,"Graduate",100,92.3076923076923
1,1,1,8,1,2,125,1,3,3,7,6,121.5,0,0,0,1,0,1,21,0,0,6,7,6,12,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,"Graduate",100,92.3076923076923
1,1,1,3,0,2,120,1,2,2,5,1,122.8,0,0,0,1,0,0,23,0,0,6,13,2,10,0,0,5,12,1,10,0,9.4,-0.8,-3.12,"Enrolled",27.2727272727273,12
1,3,1,4,1,2,140,1,3,3,2,1,118,1,0,0,1,0,0,24,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout",0,0
1,2,1,3,1,2,139,1,2,2,2,8,134,0,0,0,1,0,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,"Dropout",0,0
1,1,4,1,1,2,142,1,4,4,7,6,129.8,1,0,0,1,0,0,18,0,0,8,8,7,12.2428571428571,0,0,8,8,7,12.2428571428571,0,12.7,3.7,-1.7,"Graduate",87.5,87.5
1,3,1,4,0,1,130,1,3,3,10,2,152,1,0,0,1,0,0,27,0,0,5,0,0,0,0,0,5,0,0,0,0,8.9,1.4,3.51,"Dropout",0,0
1,1,6,1,1,2,126,1,5,5,3,3,122.8,1,0,0,1,0,0,18,0,0,8,8,8,12.93375,0,0,8,8,8,12.93375,0,9.4,-0.8,-3.12,"Graduate",100,100
1,4,1,6,1,1,150,1,1,1,1,1,150,0,0,0,1,0,0,35,0,0,5,0,0,0,0,0,5,0,0,0,0,13.9,-0.3,0.79,"Dropout",0,0
1,1,1,3,1,2,130,1,3,3,10,6,131.8,0,0,0,1,0,0,18,0,0,7,9,7,12.5714285714286,0,0,7,8,7,14.4285714285714,0,11.1,0.6,2.02,"Graduate",100,82.3529411764706
1,3,1,1,1,2,120,1,2,2,5,1,105.9,0,0,0,1,0,0,35,0,0,3,4,3,11.8166666666667,0,0,3,3,3,11.3333333333333,0,11.1,0.6,2.02,"Enrolled",100,85.7142857142857
1,1,1,2,1,2,138,1,2,2,2,5,132.1,1,0,0,1,0,0,19,0,0,5,9,4,13.75,0,0,5,13,4,14.3333333333333,2,10.8,1.4,1.74,"Graduate",80,36.3636363636364
1,1,4,3,1,2,127,1,3,3,2,9,127.4,1,0,0,1,0,0,20,0,0,6,8,6,11.1666666666667,0,0,6,6,6,11.3333333333333,0,7.6,2.6,0.32,"Graduate",100,85.7142857142857
1,1,4,1,1,2,140,1,3,3,5,5,129.5,1,0,0,1,0,0,18,0,0,8,8,7,12.3242857142857,0,0,8,8,7,12.3242857142857,0,10.8,1.4,1.74,"Graduate",87.5,87.5
1,4,1,3,1,3,130,1,4,4,3,8,126.7,0,0,1,1,0,0,21,0,3,6,6,6,12.1666666666667,0,2,6,7,6,11.7142857142857,0,13.9,-0.3,0.79,"Graduate",100,92.3076923076923
1,1,2,3,1,2,128,1,3,3,7,6,116.5,0,0,0,1,0,1,18,0,0,6,11,5,11.1428571428571,0,0,6,11,4,11.25,0,16.2,0.3,-0.92,"Graduate",75,40.9090909090909
1,1,1,3,1,2,132,1,6,6,9,9,119.1,1,0,0,1,0,0,18,0,0,6,9,4,11,0,0,6,9,4,10.75,0,7.6,2.6,0.32,"Graduate",66.6666666666667,44.4444444444444
1,1,2,1,1,2,149,1,3,3,7,7,126.5,1,0,0,1,0,0,18,0,0,8,8,7,12.9142857142857,0,0,8,8,7,12.9142857142857,0,12.7,3.7,-1.7,"Graduate",87.5,87.5
1,1,4,3,1,2,155,1,1,1,1,2,149.8,1,0,0,1,0,1,18,0,0,6,6,6,13.8333333333333,0,0,6,6,6,14.1666666666667,0,16.2,0.3,-0.92,"Graduate",100,100
1,1,1,2,1,2,120,1,3,3,6,5,115.1,1,0,0,1,0,0,19,0,0,6,8,6,13.8571428571429,0,0,6,9,5,13.4,0,13.9,-0.3,0.79,"Graduate",91.6666666666667,64.7058823529412
1,3,1,8,1,4,133.1,1,1,1,1,1,124.5,0,0,0,1,0,1,36,0,0,6,7,6,13.7142857142857,0,0,6,6,5,12.8,0,16.2,0.3,-0.92,"Dropout",91.6666666666667,84.6153846153846
1,1,2,1,1,2,131,1,4,4,5,2,128.3,1,0,0,1,0,1,18,0,0,8,8,7,12.6428571428571,0,0,8,8,7,12.6428571428571,0,12.7,3.7,-1.7,"Graduate",87.5,87.5
1,1,1,1,1,2,149,1,5,5,7,7,136,0,0,0,1,0,1,18,0,0,7,7,6,12.9166666666667,0,0,7,7,6,12.9166666666667,0,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857
1,2,1,2,1,2,140,1,2,2,7,1,140,1,0,0,1,0,1,20,0,0,6,8,6,15.625,0,0,6,8,6,15.8571428571429,0,13.9,-0.3,0.79,"Graduate",100,75
1,3,1,4,0,2,133.1,1,5,5,7,7,126.3,0,0,0,1,0,1,26,0,0,5,7,0,0,0,0,5,8,0,0,0,16.2,0.3,-0.92,"Dropout",0,0
1,2,1,3,1,2,122,1,2,2,2,3,126.9,0,0,0,1,0,0,21,0,0,6,8,6,11.7142857142857,0,0,6,7,6,12,0,7.6,2.6,0.32,"Graduate",100,80
1,3,1,1,1,1,130,1,2,2,2,3,145,0,0,0,1,0,0,25,0,0,7,10,6,12.125,0,0,8,9,8,13.3125,0,15.5,2.8,-4.06,"Enrolled",93.3333333333333,73.6842105263158
1,1,1,4,1,2,121,1,3,3,3,3,115.8,1,0,0,1,0,1,19,0,0,5,7,5,11.6,0,0,5,5,5,11.6,0,12.4,0.5,1.79,"Graduate",100,83.3333333333333
1,3,1,3,0,2,120,1,3,3,6,5,100,1,0,0,1,0,0,24,0,0,6,11,1,10,0,0,6,6,0,0,6,9.4,-0.8,-3.12,"Dropout",8.33333333333333,5.88235294117647
1,3,1,3,0,2,133.1,1,2,2,3,2,102.5,0,0,0,1,0,1,27,0,0,6,16,1,10,0,0,6,13,0,0,0,8.9,1.4,3.51,"Dropout",8.33333333333333,3.44827586206897
1,1,1,2,1,2,121,1,3,3,1,1,131.5,0,0,0,1,0,0,21,0,0,5,10,0,0,1,0,5,9,2,13.5,0,7.6,2.6,0.32,"Dropout",20,10.5263157894737
1,1,1,4,1,2,133,1,4,4,5,5,147,0,0,0,1,0,1,18,0,0,5,7,4,13,0,0,5,8,3,12.3333333333333,0,9.4,-0.8,-3.12,"Graduate",70,46.6666666666667
2,1,4,3,1,2,134,1,5,5,3,5,122.5,0,1,0,1,0,1,19,0,0,6,6,6,13.3333333333333,0,0,6,6,6,14.5,0,10.8,1.4,1.74,"Graduate",100,100
1,1,3,8,1,2,115,1,2,2,10,1,117.5,1,0,0,1,0,0,18,0,0,6,9,4,11.25,0,0,6,13,2,12.5,0,9.4,-0.8,-3.12,"Dropout",50,27.2727272727273
1,2,1,1,1,2,127,1,3,3,3,7,150,0,0,0,1,0,1,19,0,0,7,9,5,13.85,0,0,8,9,7,12.1928571428571,0,11.1,0.6,2.02,"Graduate",80,66.6666666666667
1,1,1,1,1,2,135,1,2,2,2,3,127.5,1,0,0,1,0,1,19,0,0,7,8,6,13.7416666666667,0,0,8,9,7,14.9125,0,16.2,0.3,-0.92,"Graduate",86.6666666666667,76.4705882352941
2,4,1,4,0,1,140,1,1,1,10,1,140,0,0,0,1,0,0,33,0,2,6,7,6,15.3333333333333,0,0,5,5,5,15.8,0,11.1,0.6,2.02,"Graduate",100,91.6666666666667
2,4,1,4,1,1,130,1,2,2,10,8,130,0,0,0,1,0,0,45,0,0,5,6,5,11,0,0,5,5,5,13.8,0,12.4,0.5,1.79,"Graduate",100,90.9090909090909
1,1,1,3,1,2,135,1,2,2,7,7,133.3,0,0,0,1,0,1,20,0,0,6,6,6,12,0,0,6,7,6,12.8571428571429,0,11.1,0.6,2.02,"Graduate",100,92.3076923076923
1,3,2,4,1,2,140,1,6,6,9,9,97,1,0,0,1,0,0,28,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,"Dropout",0,0
1,2,1,1,1,2,120,1,2,2,3,6,112,1,0,0,1,0,1,19,0,0,8,15,7,11.5714285714286,0,0,8,15,7,11.5714285714286,0,12.7,3.7,-1.7,"Graduate",87.5,46.6666666666667
1,1,2,8,1,2,140,1,2,2,2,3,123.6,1,0,0,1,0,0,18,0,0,6,10,6,12.8571428571429,0,0,6,6,3,12.6666666666667,0,12.7,3.7,-1.7,"Graduate",75,56.25
1,3,1,8,1,1,133.1,1,3,3,2,4,130.5,0,0,0,1,0,0,38,0,0,6,0,0,0,0,0,6,0,0,0,0,15.5,2.8,-4.06,"Dropout",0,0
1,1,2,4,1,2,135,1,2,2,2,1,133.3,0,0,0,1,0,0,19,0,0,5,5,5,13,0,0,5,5,5,13.2,0,9.4,-0.8,-3.12,"Graduate",100,100
1,1,1,8,1,2,123,1,2,2,7,7,132.1,0,0,0,1,0,1,21,0,0,6,9,5,11,0,0,6,8,5,12,0,15.5,2.8,-4.06,"Graduate",83.3333333333333,58.8235294117647
1,1,1,4,1,2,133.1,1,5,5,7,8,100,0,0,0,1,0,0,21,0,0,5,12,3,12,0,0,5,12,1,15,3,16.2,0.3,-0.92,"Dropout",40,16.6666666666667
1,1,1,3,1,2,154,1,4,4,7,7,140.4,0,0,0,1,0,1,22,0,0,6,6,5,12.6,0,0,6,6,6,13,0,10.8,1.4,1.74,"Graduate",91.6666666666667,91.6666666666667
1,1,1,3,1,2,148,1,3,3,3,5,141.7,0,0,0,1,0,1,18,0,0,6,8,5,13.4,0,0,6,7,6,13.1666666666667,0,9.4,-0.8,-3.12,"Graduate",91.6666666666667,73.3333333333333
1,1,2,3,1,2,133,1,5,5,10,7,119.7,0,1,0,1,0,1,18,0,0,6,9,6,11.3333333333333,0,0,6,9,6,11.5714285714286,0,15.5,2.8,-4.06,"Graduate",100,66.6666666666667
1,1,1,2,1,2,126,1,3,3,7,7,122.5,1,0,0,0,0,0,25,0,0,5,14,4,13.5,2,0,5,10,4,14.25,0,9.4,-0.8,-3.12,"Dropout",80,33.3333333333333
1,3,1,2,1,4,133.1,1,3,3,7,5,140,0,0,1,0,0,0,24,0,2,6,11,3,11.75,0,1,6,14,3,10.3333333333333,0,16.2,0.3,-0.92,"Dropout",50,24
1,1,3,1,1,2,125,1,1,1,2,2,119.4,1,0,0,1,0,0,19,0,0,7,10,6,12.4714285714286,0,0,7,8,7,11.4625,0,12.4,0.5,1.79,"Enrolled",92.8571428571429,72.2222222222222
1,5,1,5,1,2,145,1,1,1,10,1,155,1,0,0,1,0,0,24,0,11,17,19,11,12.9090909090909,0,9,13,15,9,13.5555555555556,0,12.4,0.5,1.79,"Enrolled",66.6666666666667,58.8235294117647
1,1,2,4,1,2,118,1,5,5,3,3,119.1,1,0,0,1,0,1,20,0,0,5,5,5,11.6,0,0,5,5,5,13.6,0,12.4,0.5,1.79,"Graduate",100,100
1,3,1,4,1,2,120,1,5,5,7,1,122.7,0,0,0,0,0,0,25,0,0,5,5,0,0,0,0,5,9,0,0,0,10.8,1.4,1.74,"Dropout",0,0
1,1,1,4,1,2,127,1,4,4,7,8,117.9,0,0,0,1,0,1,20,0,5,10,13,9,12.9,0,4,10,12,10,12.3636363636364,0,8.9,1.4,3.51,"Graduate",95,76
1,4,1,1,1,1,130,1,3,3,3,1,130,0,0,0,1,0,0,23,0,0,8,8,8,13.22,0,0,8,8,8,13.22,0,9.4,-0.8,-3.12,"Graduate",100,100
1,1,3,1,1,2,129,1,3,3,5,4,120,1,0,0,1,0,1,19,0,0,8,8,7,13.1514285714286,0,0,8,8,7,13.1514285714286,0,10.8,1.4,1.74,"Graduate",87.5,87.5
1,4,1,7,1,3,130,1,5,5,7,8,130,0,0,1,0,0,0,29,0,0,6,13,3,12.75,0,0,6,8,3,11.3333333333333,0,13.9,-0.3,0.79,"Dropout",50,28.5714285714286
1,1,3,8,1,2,121,1,3,3,2,5,116.8,1,0,0,1,0,0,21,0,0,6,8,6,11.3333333333333,0,0,6,8,4,12.25,0,11.1,0.6,2.02,"Graduate",83.3333333333333,62.5
1,1,1,4,1,2,136,1,3,3,7,6,123.4,1,0,0,1,0,1,18,0,0,6,10,6,13.25,0,0,6,13,5,14.1428571428571,0,11.1,0.6,2.02,"Graduate",91.6666666666667,47.8260869565217
1,1,3,5,1,2,125,1,3,3,7,7,125.4,1,0,0,1,0,0,19,0,0,6,7,5,12.4,0,0,6,6,5,12.4,0,9.4,-0.8,-3.12,"Enrolled",83.3333333333333,76.9230769230769
1,1,3,3,1,2,131,1,4,4,5,5,127.2,1,0,0,1,0,1,18,0,0,6,6,6,15,0,0,6,6,6,12.8333333333333,0,8.9,1.4,3.51,"Dropout",100,100
1,1,1,2,1,2,122,1,3,3,10,4,103.4,0,0,0,1,0,0,19,0,0,5,6,5,14.4,0,0,5,6,5,13,0,7.6,2.6,0.32,"Graduate",100,83.3333333333333
1,1,1,3,1,2,127,1,5,5,7,6,123.2,1,0,0,1,0,0,18,0,0,6,12,1,11,0,0,6,12,0,0,0,9.4,-0.8,-3.12,"Enrolled",8.33333333333333,4.16666666666667
1,1,1,4,1,2,136,1,2,2,2,2,124.1,0,0,0,1,0,0,18,0,0,5,8,5,12.4,0,0,5,6,5,10.8,0,8.9,1.4,3.51,"Graduate",100,71.4285714285714
2,3,1,1,1,4,133.1,1,4,4,5,5,99.5,1,0,1,0,0,1,37,0,0,7,13,1,16,0,0,7,12,0,0,0,8.9,1.4,3.51,"Dropout",7.14285714285714,4
1,1,1,4,0,1,127,1,5,5,4,4,124.9,0,0,0,1,0,0,29,0,0,5,10,5,13.5714285714286,0,0,5,14,5,12.3333333333333,3,16.2,0.3,-0.92,"Graduate",100,41.6666666666667
1,1,3,5,1,2,116,1,5,5,7,7,110.8,0,0,0,1,0,0,18,0,0,6,6,6,11.8333333333333,0,0,6,6,6,12.5,0,7.6,2.6,0.32,"Enrolled",100,100
1,1,1,3,1,2,121,1,2,2,7,6,118.9,1,0,0,1,0,1,19,0,0,6,8,5,11.6666666666667,0,0,6,9,5,12.6666666666667,0,12.4,0.5,1.79,"Graduate",83.3333333333333,58.8235294117647
1,2,1,3,1,2,124,1,2,2,10,1,118.8,1,0,1,0,0,0,22,0,6,10,16,6,11.8333333333333,0,2,7,8,2,13,0,16.2,0.3,-0.92,"Dropout",47.0588235294118,33.3333333333333
1,1,1,8,1,2,131,1,5,5,7,5,137,0,0,0,1,0,1,20,0,0,6,8,6,11.1666666666667,0,0,6,10,5,10.6,0,15.5,2.8,-4.06,"Graduate",91.6666666666667,61.1111111111111
