Gender,Marital_status,Nationality,Age_at_enrollment,Debtor,Scholarship_holder,Tuition_fees_up_to_date,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Displaced,Attendance,Educational_special_needs,International,Application_mode,Application_order,Previous_qualification,Course,Previous_qualification_grade,Admission_grade,Target,Curricular_units_1st_sem_(credited),Curricular_units_2nd_sem_(credited),Curricular_units_1st_sem_(enrolled),Curricular_units_2nd_sem_(enrolled),Curricular_units_1st_sem_(evaluations),Curricular_units_2nd_sem_(evaluations),Curricular_units_1st_sem_(approved),Curricular_units_2nd_sem_(approved),Curricular_units_1st_sem_(grade),Curricular_units_2nd_sem_(grade),Curricular_units_1st_sem_(without_evaluations),Curricular_units_2nd_sem_(without_evaluations),GDP,Inflation_rate,Unemployment_rate
0,1,1,17,0,0,0,5,3,1,4,0,1,0,0,1,1,2,3,135.1618841719772,134.33471539624065,Graduate,0,0,7,7,1,1,6,4,12.1035128443257,12.563834498446493,1,1,1.704555924540514,1.0562172797214155,9.477956579226657
0,1,1,24,0,1,1,1,2,1,3,0,1,0,0,1,1,2,2,144.20508410651092,138.760503109672,Graduate,0,1,7,6,1,0,5,6,15.529376018357997,15.542865904571826,1,0,1.3354701623623453,1.73412339383026,9.617004257879088
0,1,1,28,0,0,0,2,5,1,1,0,0,0,0,2,1,2,7,130.1511685808738,146.70904743791425,Graduate,1,0,5,4,4,3,4,3,16.313353029522094,15.380343392547497,0,0,4.270182457820858,1.1242716922213702,5.419914038131827
1,1,2,23,0,0,0,5,2,3,7,0,0,0,1,2,1,1,2,147.20989914647828,149.3435486250082,Graduate,3,0,6,5,0,0,3,5,12.381737366855294,12.355195354033336,0,0,1.0420107694400529,1.900959938548153,9.536856245898791
1,1,1,22,0,0,0,5,2,5,3,1,1,0,0,2,1,2,2,147.18238625943255,172.84677053911022,Graduate,1,1,7,6,4,4,6,4,14.491170042042123,13.436723943376553,0,0,0.9500426705079377,1.7111217447959965,8.389173124756681
1,1,1,17,0,0,0,3,3,7,4,0,1,0,0,1,1,2,1,115.22476816418332,102.04066745272725,Graduate,0,0,6,6,0,0,3,6,12.72707310673698,14.928494134814436,0,1,1.2347245209050284,1.2459134402001344,6.514594449815343
1,1,1,24,1,0,0,3,4,4,8,0,0,0,0,5,1,1,8,155.4519331757077,152.44310427584975,Dropout,0,1,7,6,6,5,4,4,12.863275706085354,14.263382638135877,0,1,3.666719367782313,1.5981965633469217,6.141408305840678
1,3,1,32,1,0,0,2,3,1,6,1,1,0,0,1,1,2,3,184.66938104777586,181.62613442238145,Dropout,0,2,7,8,2,1,7,8,13.247613621286614,15.064992785937278,1,2,2.2561337295451347,1.7176396423589957,7.6102378229575365
0,1,1,19,1,0,0,2,2,5,1,1,1,0,0,2,1,2,2,150.919980342474,143.15141051468655,Dropout,0,1,6,5,1,2,5,4,15.503809430072922,15.139323910876954,0,0,2.0340264331655753,1.9871056302620298,6.1373619550451535
1,1,1,19,0,0,0,1,1,10,7,1,1,0,0,4,2,2,8,99.39916334708468,95.88673707083079,Dropout,1,2,7,8,3,4,5,4,14.892251483498141,15.196669006580079,0,0,1.1666440605087747,1.400299469432275,9.28519879397655
0,2,1,18,1,0,0,4,5,4,3,0,0,0,0,4,1,2,3,131.46430303020452,126.66461664259448,Enrolled,0,1,6,6,5,6,5,3,15.820614301336821,15.33604514172205,0,0,0.3054771972528707,1.9973466318314133,11.472213075615509
1,1,1,19,0,1,1,2,4,10,6,1,0,0,0,2,1,4,6,114.41184805034001,104.6248014417962,Dropout,0,0,5,4,4,5,3,3,14.173373610620736,15.80156350484333,0,1,1.3877592346088923,2.3591470272644552,9.18267336861874
1,1,1,17,0,0,0,3,1,2,6,1,0,0,1,1,1,1,2,134.16405521378536,152.1103976404657,Graduate,0,1,6,6,3,3,5,4,11.249517090304693,10.852945842692362,1,0,1.7337202454616003,1.9630584762477743,8.449122321639287
0,1,1,23,0,1,0,2,4,2,3,0,1,0,0,1,4,2,6,153.71890482230677,152.88450960530113,Graduate,0,0,5,6,2,3,5,4,16.5086721661876,16.679413516580578,0,1,1.714575006096212,1.2908768057998712,9.566144544754165
0,3,1,17,0,0,0,2,3,7,2,1,0,0,0,1,3,2,2,125.63441157294807,134.90415694089666,Graduate,0,2,6,7,2,3,4,5,15.811396834514403,16.12613312087959,0,1,2.0679984341506943,1.9971035745698424,9.716878208431758
0,2,1,17,0,0,0,3,3,6,3,0,1,0,0,1,5,2,6,177.6940697091345,187.5964257230593,Dropout,0,0,5,5,1,2,5,4,10.0,11.512990747460226,0,0,2.3809353728888367,2.0893042271150613,6.119349267703143
0,1,1,25,0,0,0,4,1,7,1,1,1,0,0,2,1,2,4,95.0,109.28111442123658,Dropout,2,0,6,5,3,4,1,2,13.451568404760287,14.292986276267062,0,0,1.0209923178209817,1.999151517148505,7.919108183379453
1,1,1,17,0,1,0,2,4,7,3,1,1,0,0,2,1,4,7,135.03786792911657,125.2147492009081,Graduate,0,0,5,5,2,1,3,2,13.781446772582783,13.795740960417445,0,2,2.219362908074432,0.953905801654981,7.462518117138802
1,3,1,19,0,0,0,2,2,3,10,1,1,0,0,1,5,1,6,147.58532423423597,160.24909792813125,Enrolled,1,0,4,3,1,0,3,1,15.188205893853922,16.900784487017685,1,0,1.318989891389613,0.552797771264768,8.70003792995945
0,1,1,28,0,0,1,1,3,7,5,0,1,0,0,2,1,2,8,115.6111809476846,114.87088577816576,Graduate,0,1,7,8,4,4,6,4,15.750639897766725,15.949605429974477,0,0,1.772265432877877,0.5753824010974077,6.404938642361805
0,1,1,17,0,0,0,1,1,7,7,1,0,0,0,1,1,2,4,118.24335738322029,138.600221668435,Graduate,0,0,4,3,4,3,1,2,14.997591739417825,16.222523219454324,0,0,3.506931325779979,0.7484517004917394,7.326067537914929
0,1,1,17,0,0,0,3,4,7,6,1,1,0,0,1,3,2,7,155.12575754365986,160.3741089464415,Enrolled,1,0,5,6,3,3,4,3,13.868027987055639,12.781245139606833,0,0,0.6151255505288253,1.1996432511141848,8.899387049925991
0,1,1,22,0,0,0,2,1,5,7,1,0,0,0,4,1,2,8,178.5679715846436,167.04011422137415,Graduate,1,1,6,7,1,2,5,4,11.440049797601016,13.324379873532724,1,0,3.3118101017392716,1.5259773023673067,7.056918948845455
0,1,2,27,1,0,0,1,2,1,2,0,0,0,0,4,3,2,3,180.92065038932614,193.49916586079397,Graduate,0,1,4,4,1,2,3,3,18.239726166205514,18.260577816102717,0,0,3.10007448183669,0.6045045729214074,6.485732341496928
0,1,1,17,0,0,0,4,2,6,3,1,1,0,0,1,1,2,3,133.06832667326938,144.66090798119555,Dropout,0,0,4,3,1,2,4,1,17.153533816963517,17.780213550403076,0,0,0.3913968555979517,1.671799026895613,11.326427786137257
1,1,1,23,0,0,0,3,2,10,6,0,0,0,0,3,1,4,7,167.02664204015485,154.1090341974119,Graduate,0,0,5,5,0,1,2,3,16.238446991514273,15.572712066653025,0,0,1.2288911946573173,1.4759811345596636,8.213004455674024
0,1,1,24,0,0,0,1,2,1,7,0,1,0,0,1,1,2,4,138.62441858782972,146.0733992957177,Graduate,1,2,5,5,2,1,4,4,17.04333569522711,15.991363820506276,0,1,1.4987662853032069,1.6779457429825075,8.404182703473255
0,2,1,17,0,0,0,1,2,3,1,1,1,0,0,1,1,2,4,158.33396213609984,174.36915643818068,Dropout,1,1,5,4,1,0,3,4,12.000153629710312,12.201840558174014,0,1,0.8243691478883208,2.093646829258362,9.720362214276053
1,1,2,25,0,0,0,1,6,4,6,0,1,0,0,1,4,2,5,135.78707873099546,140.5757225155466,Graduate,0,1,5,6,0,-1,4,3,15.44554358764202,15.972624623371072,0,0,2.395597467760599,1.6942870264329346,7.407444959824263
0,1,1,25,0,0,0,2,3,7,1,0,0,0,0,1,3,2,8,117.3063097994111,107.56825776699566,Dropout,0,0,5,4,0,0,4,3,15.622910266471843,14.637938845991247,0,0,1.3536196447839086,1.3216002541212228,8.202037090357118
1,1,1,19,1,0,0,3,3,4,5,1,1,0,0,3,1,2,1,172.03653641558518,182.13950225487855,Dropout,0,0,4,3,4,4,4,3,10.25954786743071,10.337118721005707,0,0,0.1849790600347725,0.9742451562190433,11.16964770088034
1,1,1,27,0,0,0,3,2,3,7,0,0,0,0,1,2,2,4,177.25031073860168,183.90523576574017,Graduate,0,0,5,6,5,5,2,3,15.027025104441298,12.908527525483661,1,0,1.8835313588860665,1.4380428960799416,7.845303520438226
0,1,1,27,0,1,0,1,2,7,7,1,0,0,0,1,3,2,1,131.58419872364297,129.2767285739659,Dropout,1,1,6,7,6,6,5,7,12.440117403001938,11.7030071643652,0,2,1.7443389312854762,0.5279805070696109,7.962873047214597
0,1,1,22,0,0,1,3,1,1,2,1,1,0,0,1,3,2,8,158.73256420442218,154.13014379843585,Dropout,3,1,5,6,2,3,5,5,15.021511873982176,14.619423359430264,0,0,1.6258228956167307,1.760385254712879,8.367724681007088
0,2,1,19,0,0,1,2,4,2,2,1,1,1,0,1,1,1,2,137.09985212513018,143.70795514372392,Graduate,1,2,7,6,6,7,5,4,15.61783607135149,13.655830990560077,0,0,0.5386042419292434,2.1051646663246144,9.716763832343334
0,3,2,17,0,0,0,2,2,5,5,0,1,0,0,2,4,2,1,183.61819597378923,174.5112082699569,Graduate,1,1,7,8,6,5,6,4,14.006302304019087,14.568677880922605,0,1,2.58065138817409,1.392849999528232,7.561770581775811
0,1,1,21,0,0,0,4,4,4,10,1,0,0,0,2,4,2,8,110.14181101810071,112.16015553951289,Dropout,2,0,7,6,7,8,4,4,16.03229511403269,18.183352316250453,0,0,1.1491821177209331,1.3612995093665898,7.115784560070237
1,1,1,24,0,0,0,2,2,4,4,1,1,0,0,1,1,4,5,136.43425547258317,148.42083064766186,Dropout,1,2,6,7,6,5,5,6,16.05279981854826,17.03475732963274,1,2,2.0508813426244545,1.3323106786356724,9.094418806787607
0,1,1,19,0,0,0,1,6,2,5,0,0,0,0,2,4,2,7,111.05486001228229,126.25342278613338,Dropout,0,1,4,5,4,4,1,4,12.054881773523586,11.096839372178747,0,0,2.9844779631119573,1.2820030360056034,6.541613524442724
0,2,1,17,0,1,0,4,2,4,5,0,1,0,0,1,3,2,4,108.266278166112,103.01305155467122,Dropout,0,1,7,8,2,3,5,5,10.542221695851273,10.538107194485727,0,1,1.449760303550788,1.5949386741338667,9.715162141245015
0,2,1,27,0,0,0,2,1,7,1,0,0,0,0,1,4,2,4,137.6821507331771,121.81480487571947,Dropout,0,0,4,3,4,5,2,1,11.394154954900461,11.55447803048252,0,0,3.5486669228493,2.0930240396546864,6.804660862422725
1,1,1,22,0,0,0,2,3,5,7,1,1,0,1,1,1,2,8,130.99140649287716,123.91900695305493,Dropout,1,0,7,7,6,7,4,4,17.822839470914115,18.01525657604613,0,1,1.093989677409954,2.4154714303948346,9.149322809517125
0,1,1,19,0,0,0,3,6,6,3,1,1,0,0,2,2,2,8,119.77378112717605,127.93770269639953,Graduate,1,0,5,4,0,1,2,2,11.731911009964506,11.79932118774259,0,0,4.318439579537339,2.158208743301937,4.118627259292814
0,2,1,25,0,0,0,3,3,2,7,0,1,0,0,1,1,1,5,156.74385076853213,149.33595443190362,Graduate,1,0,4,3,1,0,3,2,13.434263447163477,13.248237084529265,0,1,1.1973434425387044,1.5462780049915439,7.913886679668128
0,1,1,29,0,0,0,4,1,1,5,1,0,0,0,2,3,4,8,165.97497700812508,176.8021881149327,Graduate,2,1,4,4,1,1,2,2,14.188115395463118,13.615202897374601,0,0,1.55034507032228,2.0586070879292633,7.601112822822022
1,1,1,17,0,1,0,2,3,7,7,1,1,0,0,1,2,2,7,150.2573716589848,142.8281886318817,Graduate,0,2,6,6,2,2,5,3,11.982401942780099,12.668970901791756,0,0,2.6595512819330613,1.4275860310811193,6.966079726363289
0,1,1,23,0,0,0,2,5,4,1,0,1,0,0,1,1,4,5,102.46476032814402,96.89126168462238,Graduate,0,2,4,4,1,0,3,2,13.49558473879078,14.926559981412339,0,0,1.6392532163402014,1.2888612796915,7.147632709090596
1,1,1,17,0,0,0,1,1,4,7,1,1,0,0,2,2,2,8,146.78992994700562,145.0611963450234,Enrolled,0,1,5,4,4,3,5,2,10.0,10.0,0,1,2.602271342941032,1.990933620189435,7.472840215934497
1,2,1,23,0,0,0,3,2,7,3,1,0,0,0,1,2,2,2,146.5945325527742,156.04035935615317,Graduate,1,0,4,5,4,5,3,2,16.327943805629978,15.155423439262924,0,0,1.6821023476330201,2.023440924207337,10.246272643864677
0,3,1,22,0,0,0,2,4,7,7,1,1,0,0,1,3,2,8,123.15508063135832,107.3189333449595,Graduate,1,1,7,7,3,3,5,5,15.27388855519257,16.38263648710931,1,0,2.1584313726897033,1.5406726245303048,6.867136009170971
1,1,1,24,0,0,0,3,4,7,7,0,0,0,0,1,4,1,3,146.91711663077746,149.71694201806437,Graduate,0,1,4,5,3,4,2,2,16.99209398793955,17.035529294006338,0,0,1.8494052579718956,1.3677182994553956,9.632000131427096
0,1,2,19,0,0,0,1,3,7,6,0,0,0,0,2,3,2,1,129.86067489709032,132.4814345652249,Graduate,0,0,6,5,6,7,4,5,13.262244218091528,11.842557105616496,1,0,2.8769742103522877,1.0726609343819609,6.262763899429887
1,1,1,17,0,0,0,1,6,2,4,1,0,0,0,1,1,2,7,123.59325761681437,113.67908935162211,Graduate,2,1,6,6,1,2,4,3,13.324712559961016,12.736111393940412,0,0,0.7122654927960768,1.090018503278123,7.371396930247768
1,1,1,19,0,0,0,2,1,10,10,0,0,0,0,1,5,2,8,116.34563017989831,119.90625077961896,Enrolled,1,0,7,8,2,2,5,7,14.53615188845879,16.105918503391308,0,0,1.7818933433926787,1.2808470116099213,6.80200294020559
0,1,1,23,0,0,0,6,3,8,3,1,1,1,0,1,2,2,2,156.6868352993945,154.88765841207325,Graduate,0,0,5,6,0,1,4,4,13.116210985687344,13.045981139791206,0,0,2.1300705533733764,1.5317713999672482,7.143772436723005
0,1,1,26,0,0,0,4,3,3,10,1,1,0,0,3,1,2,5,165.86859524702018,154.55652844796373,Graduate,1,1,4,4,4,5,1,3,12.638602454162351,13.452048141209808,0,0,2.874083852962117,1.029850186992499,5.9600663468942425
1,1,1,17,0,0,0,6,3,7,2,1,1,0,0,1,1,2,6,137.17355081346284,136.43418483649094,Graduate,0,1,4,3,3,4,3,1,10.171189689477853,10.0,0,0,0.5650209598275593,1.112248968711808,9.742128937567768
0,1,1,26,0,0,0,2,4,5,4,0,1,0,0,4,5,2,3,159.69437260267702,149.27176537298453,Graduate,2,1,6,6,2,3,4,5,17.7363456485884,16.96764020952992,2,0,2.9157137014043553,1.2371759484369345,6.453963400789476
0,1,1,18,0,0,0,1,5,7,2,1,1,0,0,4,2,2,2,170.52950922397054,164.12451628562022,Graduate,1,0,4,5,0,-1,3,4,12.304492387455896,13.654577229672645,0,0,2.2378529581298605,1.445321782799548,9.312168160154497
0,1,1,23,0,0,0,2,2,2,1,0,1,0,0,5,1,4,4,142.62613645340718,151.42573356657994,Enrolled,1,1,7,8,7,6,6,7,13.73295008291258,13.65489705618998,1,0,0.8545619746906215,1.0100744412458733,10.413506234930384
1,1,1,18,1,1,0,3,1,6,3,1,1,0,0,4,1,2,4,138.45180321692166,135.33105408035928,Dropout,1,1,7,8,6,7,4,6,13.164755345105583,13.991351376203054,0,0,2.5783193340919084,1.2325943037500833,7.507517071772482
1,1,1,22,0,1,0,1,2,2,1,0,1,0,0,5,1,2,6,149.3925903760748,157.98729919161764,Dropout,1,0,6,5,5,6,4,4,13.703372092342006,14.7177749967494,0,0,1.520675373907186,1.7636216935976394,8.745594855718304
0,3,1,25,0,1,0,2,3,6,10,0,1,0,0,4,5,2,2,123.24498524984345,121.67566133794307,Enrolled,1,0,7,8,0,1,5,6,12.422639751296611,12.392086269574515,0,1,4.114418890086904,1.2656137679596755,4.801026205899331
0,1,1,17,0,0,1,1,2,3,7,0,1,0,0,1,1,2,7,150.93770231093131,141.3113601251059,Graduate,1,0,7,7,6,7,3,7,13.278366336981698,13.433493993523296,1,2,1.8089353772243086,1.4917587231999927,8.09862106136323
0,1,1,18,0,0,1,2,4,5,1,1,0,0,0,1,1,2,5,143.02191028275215,147.82096270967318,Graduate,1,1,7,6,2,3,5,3,17.786690337376278,17.162287751942532,0,1,3.3609931633419587,1.566393292557448,6.214100524359268
1,2,1,22,1,1,0,2,2,7,3,1,1,0,0,1,3,2,8,113.86607637691665,119.46768883388935,Dropout,0,0,5,6,5,6,5,5,15.472156285301121,13.405900426353227,0,0,3.566272351901403,1.58336188809672,6.884388056901372
0,3,1,33,0,0,0,1,1,7,7,1,0,0,0,1,1,2,5,114.10017164432426,101.7958273460501,Dropout,0,0,6,5,0,1,5,3,11.514055426325264,12.770483800048922,0,0,1.2359909742021513,1.378104435902885,9.472276402828614
1,1,1,17,1,0,0,2,3,2,4,1,1,0,0,1,1,3,4,120.29395286883204,131.65125027526744,Dropout,3,2,7,6,3,3,5,4,12.997743301629079,14.794278505721794,0,0,2.309580373036084,1.2421280247395028,7.299779460716526
0,2,1,31,0,1,1,2,3,7,7,0,1,0,0,4,3,2,3,150.2529357472331,165.4615301102988,Dropout,0,1,7,7,1,1,4,5,11.540109050951767,10.892545446101321,0,0,3.900808336669929,1.9171403412736934,7.492054900515829
1,1,1,31,0,0,0,3,2,4,6,1,1,0,0,5,4,1,1,133.25307873765357,139.51983505648778,Graduate,1,1,7,7,4,3,4,6,10.98469535806375,12.882448596800131,1,1,3.9220836333130493,0.46758974239109397,7.312355441206391
0,1,1,21,0,0,0,3,3,7,7,0,1,0,0,1,1,2,3,139.4993435271919,140.27309001201576,Graduate,1,0,7,7,3,2,5,6,15.916013020747549,16.758863047129275,2,0,1.2576887364529283,1.1593488875317945,8.659105912831604
0,1,1,20,0,0,0,1,2,6,6,1,1,0,0,1,4,3,4,167.3263829241043,187.44333795657695,Graduate,2,0,5,4,3,4,3,4,13.61935121542364,11.548981295994764,0,0,3.174828731510865,1.9495390071418377,9.409911062651156
0,1,1,18,0,0,0,4,2,7,7,0,1,0,0,1,1,2,5,148.85630947463602,154.24686077930855,Graduate,2,0,4,5,4,4,4,3,16.647805899490177,15.377187843635259,0,0,2.2069495882083583,0.8944185204131956,7.96460368480618
1,1,1,21,0,0,0,1,1,7,3,1,1,0,0,1,1,4,7,127.1497758113722,129.12201083803018,Graduate,0,0,4,3,1,2,2,3,12.232087515457433,10.0,0,0,1.1214757474637467,1.330809803520626,9.239834877836103
1,1,2,17,0,0,0,2,3,6,4,1,1,0,0,1,1,2,4,120.25807007697634,137.2570521332949,Graduate,1,1,6,6,6,6,6,5,16.22010496983808,16.908887500997224,0,0,1.122938602701875,2.670010973856775,9.269299964623402
0,1,1,21,0,0,0,3,2,4,1,0,1,0,0,4,1,2,3,146.10211506821904,162.1288024747625,Dropout,0,1,5,4,1,1,4,2,14.048853710124689,13.566199263027105,0,0,3.0723745502184707,1.910184646462529,7.433902093957364
1,1,1,28,0,0,0,6,5,10,6,0,1,0,0,4,1,2,7,120.57861834513481,106.18687171902926,Graduate,0,1,6,7,5,6,3,7,13.916428283596883,13.670206857386454,0,0,3.3704234521545917,1.7697781773088714,5.147566620796805
1,1,1,18,0,0,1,3,3,7,5,0,1,0,0,1,1,2,6,165.0605568260653,160.01885273026156,Graduate,0,1,4,3,0,0,3,2,16.01329658975526,15.614636518430421,1,0,3.504309446409085,1.4769339480286845,6.420569121248201
1,1,1,20,0,0,0,2,2,4,7,1,0,0,0,1,1,2,3,144.91546849587323,150.77213145481028,Graduate,0,0,6,5,0,-1,3,4,14.560728043157996,14.593898356793934,1,0,2.14175124826222,1.8334757872284577,6.902629440398401
0,1,1,17,0,0,0,3,2,2,3,0,0,0,0,3,3,2,2,142.58346317678206,154.85695985135283,Graduate,0,0,4,5,0,1,4,2,14.494232667465209,15.110150433716239,0,0,1.9013761201864097,2.1369313531889804,8.040567270764308
0,2,1,23,0,0,0,2,1,7,5,0,1,0,0,2,2,4,3,120.90074804651677,109.2454717260044,Dropout,0,1,6,7,5,5,5,4,15.338238382090987,16.515767681379394,0,1,2.3930441989255162,1.9058802998241609,8.605374080638521
0,2,1,22,0,0,0,2,3,10,2,0,1,0,0,2,3,2,1,152.38741685605413,161.46604909045598,Graduate,0,2,5,4,3,4,4,4,10.0,10.0,1,1,0.6916540766117871,2.154580541736992,10.308653555861683
1,2,1,21,1,0,0,2,3,3,7,1,1,0,0,5,1,1,8,162.5689039597334,158.52319108053223,Dropout,2,1,5,4,0,0,2,3,15.229475111853127,14.139492690932219,1,0,2.02512469420754,1.518583896699065,8.31129818772646
1,1,1,20,0,0,0,3,4,8,7,1,1,0,0,1,1,2,5,137.27457977150814,144.44923746805546,Dropout,0,0,7,8,1,2,3,5,12.932409687358188,13.420735248667322,0,1,3.6163883987785166,1.3129781537226866,6.915253083677863
1,2,1,20,0,0,1,2,2,2,7,0,0,0,0,1,1,2,7,158.56452586936686,152.89482562668343,Dropout,0,0,5,4,5,4,5,4,11.722629665080804,11.49798542844933,0,0,2.11312701177588,0.901700442236733,5.973996055617259
0,1,1,24,0,0,0,3,2,10,10,1,1,0,0,5,1,3,7,131.90328504171535,108.57429043127291,Dropout,0,0,6,6,5,5,2,3,12.822978577667238,12.984436839220784,0,0,3.009665206798043,1.733524566454866,6.612244552265798
0,1,1,21,0,0,0,3,1,7,10,1,1,0,0,2,3,2,2,138.75439999864213,121.04279281371886,Dropout,0,0,4,4,2,1,2,3,12.450933908148613,13.422351859696663,0,0,2.5844526524880815,1.7484208304905697,6.3580995005104946
1,1,1,23,0,0,0,1,2,4,7,1,1,0,0,2,2,2,4,181.7206623596495,170.45985690189818,Graduate,0,0,6,6,3,3,4,3,17.1439311780173,16.535252211026393,0,3,0.6140511570136074,1.255890691499907,7.859579135052165
1,1,1,22,0,1,0,4,2,4,3,0,1,0,0,1,4,2,8,132.5703962857511,126.65484691298488,Graduate,0,0,4,4,3,4,3,3,12.283312404442029,10.118677865724456,0,0,2.7021313234952937,1.4773199067703384,7.035157513623696
1,1,1,27,0,1,0,3,6,7,3,0,1,0,0,1,1,2,2,150.7936996804258,150.72186339112105,Graduate,0,0,7,7,2,2,6,6,15.053464006267221,14.746137470490368,0,0,2.629606183856272,0.7453424982096954,8.301775060412039
1,1,1,24,0,0,0,2,3,6,5,0,1,0,0,1,1,2,1,132.21809489484855,127.04219325138497,Graduate,1,0,7,8,3,3,4,4,15.133283396669203,17.938317336377807,0,1,2.2803961857585517,0.9138820452739659,7.835668869880142
1,2,1,22,0,0,0,1,4,8,10,0,0,0,0,1,1,2,3,145.60879741985002,145.1350693528616,Dropout,0,0,5,4,2,2,4,3,13.178157869813074,13.117030475309138,0,0,2.186013812493088,1.3248774759396769,6.484365122203747
0,1,1,29,1,0,0,3,2,7,5,1,1,0,0,1,1,2,5,153.92255772943074,148.9587160191451,Graduate,0,0,7,7,3,4,7,5,12.669904319673318,11.951316091097565,0,0,2.3769396831020613,1.358027328205275,8.106133247650831
0,1,1,23,0,0,0,2,1,6,2,1,0,0,0,4,2,2,1,121.98341874353524,121.93651291310742,Graduate,1,2,7,6,2,2,3,6,13.935581792103001,13.77031286220903,0,1,1.2893178673823984,1.0864289349206966,9.494487311197743
1,3,1,28,0,0,1,5,2,9,10,1,1,0,0,1,1,2,4,125.89626763380204,135.20296020813038,Graduate,0,1,5,6,2,1,3,5,12.28757617832043,13.046840179987521,0,0,1.3051616480217023,0.6472184951857863,10.571290424312542
1,1,1,24,0,0,0,1,2,6,4,1,0,0,0,1,3,2,3,151.3533363541412,151.20360606853868,Dropout,0,1,6,7,1,0,3,6,12.435502705393427,11.541867803620997,0,1,0.8583293269130721,1.7462777327986325,6.76137104965758
0,1,1,17,0,0,0,1,3,7,7,0,1,0,0,1,1,1,2,143.23256212225067,148.64107319302624,Graduate,1,0,4,4,2,2,3,4,16.047413817973695,18.88094486265464,0,0,1.501038754413757,2.3274446716709596,7.911746548126397
0,1,1,28,0,0,0,5,2,7,7,1,1,1,0,2,4,2,3,163.4494976768172,170.59312736897584,Dropout,0,1,4,3,2,3,2,3,17.48737486807928,16.597285659820027,0,0,1.256317513489116,2.079963516322145,8.076059218935969
1,1,1,22,0,0,1,6,4,8,7,1,1,0,1,5,1,1,1,145.39838371252435,143.82000950912675,Dropout,0,1,4,5,4,4,4,5,14.02651321903277,13.269526164000878,0,0,1.292810830109171,1.6050661647986226,9.669037764144353
0,1,1,21,0,0,0,1,6,1,7,0,1,0,0,4,1,2,1,177.20338742610272,159.29488227033508,Graduate,0,3,6,7,3,4,5,3,11.304251752988108,13.206879597350236,0,1,2.0685195337381805,1.3942521190440964,6.608313741342782
0,1,1,22,1,0,0,3,2,6,7,1,1,0,0,2,1,1,5,153.9363684556708,156.46332571044013,Graduate,2,0,7,8,5,4,3,7,16.404838425188206,17.00667590494852,1,0,1.05771432232287,1.9216788227527144,9.353548105689944
0,1,1,19,0,0,0,2,3,5,7,0,1,0,0,1,1,3,8,177.57302004573233,170.83205937368774,Graduate,0,0,4,4,3,3,1,2,15.023493695709474,17.006147360462506,0,1,3.8458119602118703,1.6709484950725912,6.151433173881767
1,1,1,22,0,1,0,3,3,5,5,0,1,0,0,1,3,2,7,173.7904266889143,182.4145203065554,Dropout,1,0,7,7,0,0,3,5,16.13642644133761,17.802100120748207,0,0,0.9038911430125955,1.6831396089168331,8.373159739174685
1,1,1,18,0,0,0,4,2,5,7,1,1,1,0,4,3,2,7,127.15994496683865,140.81653460919765,Graduate,1,0,7,8,2,2,1,7,13.200289949163622,14.015972322109056,1,2,1.986952077856083,0.6533274773762471,7.584424278560706
0,1,1,27,0,0,0,1,5,7,7,0,0,0,0,2,3,3,6,169.60788619550365,167.03247492202934,Dropout,1,1,7,6,2,1,7,4,16.056838327647363,14.430975016701218,1,0,2.8806401734740086,2.024574702577708,6.0817507397491894
1,1,1,20,0,1,0,2,2,4,4,1,0,0,0,1,1,2,8,158.80539442932522,160.44467972522426,Graduate,1,2,7,7,6,5,7,4,13.41196993778515,12.9123420506859,0,0,2.3173905143315556,1.29108819151519,7.475322231261455
0,2,1,19,0,1,0,1,3,5,3,0,0,0,0,1,5,2,8,157.40619394988397,164.08481732968332,Graduate,1,0,6,6,3,2,2,3,12.243279116095335,11.205798255306778,0,0,1.6745750863717104,1.5752430352758013,8.315441366092173
0,1,1,17,1,0,0,1,2,3,4,1,1,0,0,1,1,3,7,163.7002022737113,155.5713073978154,Dropout,2,0,5,6,5,6,5,5,11.669520751745955,11.246788189929072,0,0,2.273164226251976,1.114772572408751,6.996340683739817
1,1,1,22,0,0,0,1,2,3,6,1,1,0,0,1,1,2,6,133.81640097933908,133.90867380238328,Graduate,0,0,5,6,0,0,2,4,13.964054389875221,13.056697582057105,0,0,3.155180845727493,1.8310606324910121,4.8482260383001705
1,1,1,22,0,0,0,4,2,7,1,1,1,1,0,4,5,2,3,146.56923787163586,131.09415861300872,Dropout,0,0,5,5,1,2,2,5,17.85194602052937,17.070988484912935,1,1,2.068257181270552,1.257495358921504,9.147586012588684
1,1,1,23,0,0,0,2,4,2,7,1,1,0,0,1,5,2,1,131.58905982595516,142.0322277899608,Enrolled,1,1,7,8,2,2,5,6,15.472271595968893,16.882743790733514,0,0,2.0462033185718402,2.940969854372919,8.115224992785974
1,1,1,17,0,1,0,2,1,2,2,1,1,0,0,2,2,2,1,186.19690000290905,200.0,Dropout,1,0,7,6,4,5,3,5,12.460546248280837,13.406324105027597,1,0,4.0481196864034334,1.2180285403563635,6.51012088082207
1,1,1,17,0,0,0,4,1,6,2,1,1,0,0,1,1,2,6,124.94301253299619,125.94243455062964,Dropout,1,0,5,4,3,4,3,3,13.534381153700453,12.035164342667798,0,1,4.35742193816582,1.20017561875038,5.413162431911479
